Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_56_079.jpg;0;0.900387;0;0.09633398;99.68472;85.60765;0.4276373;51.84348;-0.001166848
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_56_145.jpg;0;0.7009891;0;0.1449545;99.69223;85.6172;0.6215364;51.98895;-0.000572569
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_56_213.jpg;0;0.5018431;0;0.1800652;99.70421;85.63242;0.8821489;51.93418;-0.0005409297
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_56_279.jpg;0;0.2999731;0;0.205199;99.71407;85.64491;1.054498;51.81145;0.0007951046
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_56_345.jpg;0;0.100806;0;0.2296767;99.72393;85.65723;1.175489;51.48368;0.001527456
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_56_413.jpg;0;0;0;0.2299843;99.7354;85.67166;1.169149;51.53737;-0.0005945103
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_56_479.jpg;0;0;0;0.2311535;99.74313;85.68134;1.083883;51.53625;0.000311523
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_56_546.jpg;0;0;0;0.2307673;99.75058;85.6907;0.9766122;51.53611;0.003028295
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_56_612.jpg;0;0;0;0.2303904;99.76019;85.70279;0.8057132;51.53609;0.006504104
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_56_679.jpg;0;0.1000139;0;0.2299389;99.76772;85.71228;0.6824394;51.53619;0.008690017
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_56_746.jpg;0;0.3000959;0;0.2334587;99.77516;85.72163;0.5498986;51.58539;0.0101007
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_56_813.jpg;0;0.5004449;0;0.252912;99.78679;85.73628;0.4334249;51.54921;0.01245627
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_56_879.jpg;0;0.700863;0;0.27661;99.79745;85.74971;0.4108301;51.57167;0.01317497
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_56_945.jpg;0;0.9002849;0;0.3325342;99.81041;85.76602;0.4623988;51.412;0.01504828
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_57_012.jpg;0;1;0;0.3701442;99.83117;85.79203;0.6277652;51.34258;0.01444658
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_57_079.jpg;0;1;0;0.4266499;99.8502;85.81551;0.8232377;51.2563;-0.001404763
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_57_145.jpg;0;1;0;0.4931366;99.87073;85.84106;1.026109;51.10074;0.0009591015
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_57_213.jpg;0;1;0;0.5362752;99.90179;85.87927;1.315034;50.94781;-0.0004940648
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_57_279.jpg;0;1;0;0.5754687;99.92389;85.90579;1.262101;50.97232;-0.001934613
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_57_345.jpg;0;1;0;0.6597705;99.94808;85.93524;1.175812;50.85017;0.001209572
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_57_412.jpg;0;1;0;0.7066393;99.98434;85.97948;1.154839;50.92777;-0.00121095
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_57_479.jpg;0;1;0;0.7695792;100.0143;86.01613;1.194483;50.87955;-6.788976E-05
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_57_546.jpg;-1.506015;1;0;0.8250509;100.0461;86.05482;1.228227;50.80291;-0.0006287619
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_57_613.jpg;-4.502833;1;0;0.8731883;100.0924;86.10863;1.244349;50.47936;0.000760011
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_57_679.jpg;-7.500688;1;0;0.9291533;100.1304;86.15031;1.231416;50.04461;0.001899845
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_57_746.jpg;-4.498512;1;0;0.9856235;100.1701;86.19339;1.201905;49.61292;0.002713169
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_57_813.jpg;-1.496606;0.7998729;0;1.031658;100.2254;86.25493;1.205415;49.28452;0.001578123
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_57_879.jpg;0;0.5997279;0;1.064232;100.2679;86.30366;1.213495;49.22031;-4.115044E-05
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_57_946.jpg;0;0.3998799;0;1.105757;100.3111;86.35327;1.205469;49.18692;-0.0001941698
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_58_013.jpg;0;0.199783;0;1.105128;100.3692;86.42008;1.172388;49.17459;-0.0002348369
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_58_079.jpg;0;2.491474E-05;0;1.124654;100.4126;86.46996;1.114899;49.16865;-0.0001917085
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_58_146.jpg;0;0.200119;0;1.127827;100.4557;86.51939;1.028587;49.16436;-8.829975E-05
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_58_213.jpg;0;0.4001588;0;1.118506;100.5139;86.58625;0.9204895;49.15336;-3.596986E-05
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_58_279.jpg;0;0.600058;0;1.140868;100.5586;86.63762;0.859792;49.15394;-0.0001685859
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_58_346.jpg;0;0.8002629;0;1.178062;100.6051;86.6911;0.8437564;49.14833;-0.0003144629
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_58_413.jpg;0;1;0;1.226051;100.6702;86.76604;0.8908796;49.14144;-0.0004253908
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_58_480.jpg;0;1;0;1.268486;100.7218;86.82536;0.9805124;49.13611;-0.0005172758
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_58_546.jpg;0;1;0;1.330074;100.7757;86.88722;1.104418;49.13008;-0.000591188
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_58_613.jpg;-2.998262;1;0;1.37609;100.8513;86.97225;1.285017;48.90146;0.0001731462
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_58_680.jpg;-5.99886;1;0;1.421736;100.9108;87.0359;1.328426;48.42574;0.001816625
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_58_746.jpg;-8.991272;1;0;1.486347;100.9725;87.09875;1.267732;47.69166;0.003721977
/Users/burnsca/code/RoboND-Rover-PRoject/IMG/robocam_2017_05_31_20_44_58_813.jpg;-8.998967;1;0;1.53185;101.0606;87.18371;1.21698;46.4269;-0.002250041
